Time,Open,High,Low,Last,Change,%Chg,Volume
05/26/2023,4156.16,4212.87,4156.16,4205.45,54.17,+1.30%,2591763936
05/25/2023,4155.71,4165.74,4129.73,4151.28,36.04,+0.88%,2825869882
05/24/2023,4132.96,4132.96,4103.98,4115.24,-30.34,-0.73%,2275689933
05/23/2023,4176.8,4185.68,4142.54,4145.58,-47.05,-1.12%,2437622999
05/22/2023,4190.78,4209.22,4179.68,4192.63,0.65,+0.02%,2217613961
05/19/2023,4204.15,4212.91,4180.2,4191.98,-6.07,-0.14%,2352764320
05/18/2023,4157.68,4202.2,4153.5,4198.05,39.28,+0.94%,2409183557
05/17/2023,4122.85,4164.67,4113.62,4158.77,48.87,+1.19%,2440897931
05/16/2023,4127.95,4135.54,4109.86,4109.9,-26.38,-0.64%,2176451205
05/15/2023,4126.65,4141.25,4110.27,4136.28,12.2,+0.30%,2052455077
05/12/2023,4138.54,4143.74,4099.12,4124.08,-6.54,-0.16%,2076596316
05/11/2023,4132.24,4132.8,4109.29,4130.62,-7.02,-0.17%,2245622679
05/10/2023,4143.74,4154.28,4098.92,4137.64,18.47,+0.45%,2344517718
05/09/2023,4124.25,4130.35,4116.65,4119.17,-18.95,-0.46%,2063699116
05/08/2023,4136.98,4142.3,4123.81,4138.12,1.87,+0.05%,2097970022
05/05/2023,4084.73,4147.02,4084.73,4136.25,75.03,+1.85%,2470165404
05/04/2023,4082.55,4082.61,4048.28,4061.22,-29.53,-0.72%,2876115101
05/03/2023,4122.25,4148.3,4088.86,4090.75,-28.83,-0.70%,2793300701
05/02/2023,4164.1,4164.1,4089.72,4119.58,-48.29,-1.16%,2638399719
05/01/2023,4166.79,4186.92,4164.12,4167.87,-1.61,-0.04%,2244433487
04/28/2023,4129.3,4170.06,4127.17,4169.48,34.13,+0.83%,2723328076
04/27/2023,4075.29,4138.24,4075.29,4135.35,79.36,+1.96%,2698412526
04/26/2023,4087.78,4089.67,4049.35,4055.99,-15.64,-0.38%,2698867825
04/25/2023,4126.43,4126.43,4071.38,4071.63,-65.41,-1.58%,2559843604
04/24/2023,4132.07,4142.41,4117.77,4137.04,3.52,+0.09%,2113777657
04/21/2023,4132.14,4138.02,4113.86,4133.52,3.73,+0.09%,2304130058
04/20/2023,4130.48,4148.57,4114.57,4129.79,-24.73,-0.60%,2453132513
04/19/2023,4139.33,4162.57,4134.49,4154.52,-0.35,-0.01%,2158289234
04/18/2023,4164.26,4169.48,4140.36,4154.87,3.55,+0.09%,2124684260
04/17/2023,4137.17,4151.72,4123.18,4151.32,13.68,+0.33%,2132427049
04/14/2023,4140.11,4163.19,4113.2,4137.64,-8.58,-0.21%,2077040795
04/13/2023,4100.04,4150.26,4099.4,4146.22,54.27,+1.33%,2196995300
04/12/2023,4121.72,4134.37,4086.94,4091.95,-16.99,-0.41%,2242917713
04/11/2023,4110.29,4124.26,4102.61,4108.94,-0.17,0.00%,1989408805
04/10/2023,4085.2,4109.5,4072.55,4109.11,4.09,+0.10%,1948962417
04/06/2023,4081.15,4107.32,4069.84,4105.02,14.64,+0.36%,2072470322
04/05/2023,4094.5,4099.69,4072.56,4090.38,-10.22,-0.25%,2325149807
04/04/2023,4128.03,4133.13,4086.87,4100.6,-23.91,-0.58%,2264264203
04/03/2023,4102.2,4127.66,4098.79,4124.51,15.2,+0.37%,2425239188
03/31/2023,4056.18,4110.75,4056.18,4109.31,58.48,+1.44%,2516723256
03/30/2023,4046.74,4057.85,4032.1,4050.83,23.02,+0.57%,2133759612
03/29/2023,3999.53,4030.59,3999.53,4027.81,56.54,+1.42%,2265595656
03/28/2023,3974.13,3979.2,3951.53,3971.27,-6.26,-0.16%,1986603707
03/27/2023,3982.93,4003.83,3970.49,3977.53,6.54,+0.16%,2461561562
03/24/2023,3939.21,3972.74,3909.16,3970.99,22.27,+0.56%,2584795164
03/23/2023,3959.21,4007.66,3919.05,3948.72,11.75,+0.30%,2797479137
03/22/2023,4002.04,4039.49,3936.17,3936.97,-65.9,-1.65%,2694608426
03/21/2023,3975.89,4009.08,3971.19,4002.87,51.3,+1.30%,2947355545
03/20/2023,3917.47,3956.62,3916.89,3951.57,34.93,+0.89%,2917994859
03/17/2023,3958.69,3958.91,3901.27,3916.64,-43.64,-1.10%,5761269537
03/16/2023,3878.93,3964.46,3864.11,3960.28,68.35,+1.76%,3623445073
03/15/2023,3876.74,3894.26,3838.24,3891.93,-27.36,-0.70%,3703901268
03/14/2023,3894.01,3937.29,3873.63,3919.29,63.53,+1.65%,3434915177
03/13/2023,3835.12,3905.05,3808.86,3855.76,-5.83,-0.15%,4001022053
03/10/2023,3912.77,3934.05,3846.32,3861.59,-56.73,-1.45%,3238481766
03/09/2023,3998.66,4017.81,3908.7,3918.32,-73.69,-1.85%,2604828562
03/08/2023,3987.55,4000.41,3969.76,3992.01,5.64,+0.14%,2036782973
03/07/2023,4048.26,4050,3980.31,3986.37,-62.05,-1.53%,2261990430
03/06/2023,4055.15,4078.49,4044.61,4048.42,2.78,+0.07%,2183396550
03/03/2023,3998.02,4048.29,3995.17,4045.64,64.29,+1.61%,2228260881
03/02/2023,3938.68,3990.84,3928.16,3981.35,29.96,+0.76%,2252262370
03/01/2023,3963.34,3971.73,3939.05,3951.39,-18.76,-0.47%,2225253319
02/28/2023,3977.19,3997.5,3968.98,3970.15,-12.09,-0.30%,2771735399
02/27/2023,3992.36,4018.05,3973.55,3982.24,12.2,+0.31%,2068606135
02/24/2023,3973.24,3978.25,3943.08,3970.04,-42.28,-1.05%,2180170804
02/23/2023,4018.6,4028.3,3969.19,4012.32,21.27,+0.53%,2308657962
02/22/2023,4001.83,4017.37,3976.9,3991.05,-6.29,-0.16%,2259720314
02/21/2023,4052.35,4052.35,3995.19,3997.34,-81.75,-2.00%,2347271199
02/17/2023,4077.39,4081.51,4047.95,4079.09,-11.32,-0.28%,2380094371
02/16/2023,4114.75,4136.54,4089.49,4090.41,-57.19,-1.38%,2264834581
02/15/2023,4119.5,4148.11,4103.98,4147.6,11.47,+0.28%,2112266379
02/14/2023,4126.7,4159.77,4095.01,4136.13,-1.16,-0.03%,2219075513
02/13/2023,4096.62,4138.9,4092.67,4137.29,46.83,+1.14%,2125959564
02/10/2023,4068.92,4094.36,4060.79,4090.46,8.96,+0.22%,2312192918
02/09/2023,4144.25,4156.23,4069.67,4081.5,-36.36,-0.88%,2652617337
02/08/2023,4153.47,4156.85,4111.67,4117.86,-46.14,-1.11%,2543426659
02/07/2023,4105.35,4176.54,4088.39,4164,52.92,+1.29%,2612787624
02/06/2023,4119.57,4124.63,4093.38,4111.08,-25.4,-0.61%,2284201082
02/03/2023,4136.69,4182.36,4123.36,4136.48,-43.28,-1.04%,2899964493
02/02/2023,4158.68,4195.44,4141.88,4179.76,60.55,+1.47%,3391309424
02/01/2023,4070.07,4148.95,4037.2,4119.21,42.61,+1.05%,2939837224
01/31/2023,4020.85,4077.16,4020.44,4076.6,58.83,+1.46%,2865897027
01/30/2023,4049.27,4063.85,4015.55,4017.77,-52.79,-1.30%,2303537608
01/27/2023,4053.72,4094.21,4048.7,4070.56,10.13,+0.25%,2572664062
01/26/2023,4036.08,4061.57,4013.29,4060.43,44.21,+1.10%,2433218693
01/25/2023,3982.71,4019.55,3949.06,4016.22,-0.73,-0.02%,2416051835
01/24/2023,4001.74,4023.92,3989.79,4016.95,-2.86,-0.07%,2091229711
01/23/2023,3978.14,4039.31,3971.64,4019.81,47.2,+1.19%,2469899901
01/20/2023,3909.04,3972.96,3897.86,3972.61,73.76,+1.89%,2617398551
01/19/2023,3911.84,3922.94,3885.54,3898.85,-30.01,-0.76%,2465301681
01/18/2023,4002.25,4014.16,3926.59,3928.86,-62.11,-1.56%,2545980650
01/17/2023,3999.28,4015.39,3984.57,3990.97,-8.12,-0.20%,2498747931
01/13/2023,3960.6,4003.95,3947.67,3999.09,15.92,+0.40%,2305897852
01/12/2023,3977.57,3997.76,3937.56,3983.17,13.56,+0.34%,2468826678
01/11/2023,3932.35,3970.07,3928.54,3969.61,50.36,+1.28%,2354204882
01/10/2023,3888.57,3919.83,3877.29,3919.25,27.16,+0.70%,2141504907
01/09/2023,3910.82,3950.57,3890.42,3892.09,-2.99,-0.08%,2500082779
01/06/2023,3823.37,3906.19,3809.56,3895.08,86.98,+2.28%,2468430654
01/05/2023,3839.74,3839.74,3802.42,3808.1,-44.87,-1.16%,2259316692
01/04/2023,3840.36,3873.16,3815.77,3852.97,28.83,+0.75%,2595164544
01/03/2023,3853.29,3878.46,3794.33,3824.14,-15.36,-0.40%,2353396979
12/30/2022,3829.06,3839.85,3800.34,3839.5,-9.78,-0.25%,1706136061
12/29/2022,3805.45,3858.19,3805.45,3849.28,66.06,+1.75%,1735156616
12/28/2022,3829.56,3848.32,3780.78,3783.22,-46.03,-1.20%,1740055216
12/27/2022,3843.34,3846.65,3813.22,3829.25,-15.57,-0.40%,1744900168
12/23/2022,3815.11,3845.8,3797.01,3844.82,22.43,+0.59%,1579126770
12/22/2022,3853.26,3853.26,3764.49,3822.39,-56.05,-1.45%,2365338674
12/21/2022,3839.49,3889.82,3839.49,3878.44,56.82,+1.49%,2148847365
12/20/2022,3810.47,3838.24,3795.62,3821.62,3.96,+0.10%,2209956558
12/19/2022,3853.79,3854.86,3800.04,3817.66,-34.7,-0.90%,2299211168
12/16/2022,3890.91,3890.91,3827.91,3852.36,-43.39,-1.11%,5089538353
12/15/2022,3958.37,3958.37,3879.45,3895.75,-99.57,-2.49%,2703927276
12/14/2022,4015.54,4053.76,3965.65,3995.32,-24.33,-0.61%,2603890537
12/13/2022,4069.38,4100.96,3993.03,4019.65,29.09,+0.73%,3087952326
12/12/2022,3939.29,3990.71,3935.3,3990.56,56.18,+1.43%,2285904829
12/09/2022,3954.17,3977.02,3933.04,3934.38,-29.13,-0.73%,2123231344
12/08/2022,3947.79,3974.19,3935.83,3963.51,29.59,+0.75%,2157778235
12/07/2022,3933.28,3957.57,3922.68,3933.92,-7.34,-0.19%,2263753223
12/06/2022,3996.63,4001.51,3918.39,3941.26,-57.58,-1.44%,2367140655
12/05/2022,4052.02,4052.45,3984.49,3998.84,-72.86,-1.79%,2278161210
12/02/2022,4040.17,4080.48,4026.63,4071.7,-4.87,-0.12%,2076416488
12/01/2022,4087.14,4100.51,4050.87,4076.57,-3.54,-0.09%,2319414988
11/30/2022,3957.18,4080.11,3938.58,4080.11,122.48,+3.09%,3725030407
11/29/2022,3964.19,3976.77,3937.65,3957.63,-6.31,-0.16%,1904609130
11/28/2022,4005.36,4012.27,3955.77,3963.94,-62.18,-1.54%,2097892829
11/25/2022,4023.34,4034.02,4020.76,4026.12,-1.14,-0.03%,902963984
11/23/2022,4000.3,4033.78,3998.66,4027.26,23.68,+0.59%,1753877149
11/22/2022,3965.51,4005.88,3956.88,4003.58,53.64,+1.36%,1998945068
11/21/2022,3956.23,3962,3933.34,3949.94,-15.4,-0.39%,2113922792
11/18/2022,3966.39,3979.89,3935.98,3965.34,18.78,+0.48%,2236041314
11/17/2022,3919.26,3954.33,3906.54,3946.56,-12.23,-0.31%,2196879829
11/16/2022,3976.82,3983.09,3954.34,3958.79,-32.94,-0.83%,2406651146
11/15/2022,4006.41,4028.84,3953.17,3991.73,34.48,+0.87%,2794165098
11/14/2022,3977.97,4008.97,3956.4,3957.25,-35.68,-0.89%,2615043030
11/11/2022,3963.72,4001.48,3944.82,3992.93,36.56,+0.92%,3032916652
11/10/2022,3859.89,3958.33,3859.89,3956.37,207.8,+5.54%,3357652603
11/09/2022,3810.94,3818.2,3744.22,3748.57,-79.54,-2.08%,2542782564
11/08/2022,3817.02,3859.4,3786.28,3828.11,21.31,+0.56%,2586669895
11/07/2022,3780.71,3813.95,3764.7,3806.8,36.25,+0.96%,2496452846
11/04/2022,3766.98,3796.34,3708.84,3770.55,50.66,+1.36%,3025947358
11/03/2022,3733.25,3750.59,3698.15,3719.89,-39.8,-1.06%,2856234717
11/02/2022,3852.9,3894.44,3758.68,3759.69,-96.41,-2.50%,3113991763
11/01/2022,3901.79,3911.79,3843.8,3856.1,-15.88,-0.41%,2621979328
10/31/2022,3881.85,3893.73,3863.18,3871.98,-29.08,-0.75%,2805343391
10/28/2022,3808.26,3905.42,3808.26,3901.06,93.76,+2.46%,2901520060
10/27/2022,3834.69,3859.95,3803.79,3807.3,-23.3,-0.61%,3065025495
10/26/2022,3825.97,3886.15,3824.07,3830.6,-28.51,-0.74%,2920633065
10/25/2022,3799.44,3862.85,3799.44,3859.11,61.77,+1.63%,2710890488
10/24/2022,3762.01,3810.74,3741.65,3797.34,44.59,+1.19%,2588908128
10/21/2022,3657.1,3757.89,3647.42,3752.75,86.97,+2.37%,3006076801
10/20/2022,3689.05,3736,3656.44,3665.78,-29.38,-0.80%,2643573608
10/19/2022,3703.11,3728.58,3666.51,3695.16,-24.82,-0.67%,2398756059
10/18/2022,3746.26,3762.79,3686.53,3719.98,42.03,+1.14%,2663739031
10/17/2022,3638.65,3689.73,3638.65,3677.95,94.88,+2.65%,2581606904
10/14/2022,3690.41,3712,3579.68,3583.07,-86.84,-2.37%,2666728008
10/13/2022,3520.37,3685.41,3491.58,3669.91,92.88,+2.60%,3202991397
10/12/2022,3590.83,3608.34,3573.86,3577.03,-11.81,-0.33%,2375058756
10/11/2022,3595.86,3640.66,3568.45,3588.84,-23.55,-0.65%,2731976978
10/10/2022,3647.51,3652.17,3588.1,3612.39,-27.27,-0.75%,2381483415
10/07/2022,3706.74,3706.74,3620.73,3639.66,-104.86,-2.80%,2716138719
10/06/2022,3771.97,3797.93,3739.22,3744.52,-38.76,-1.02%,2518958795
10/05/2022,3753.25,3806.91,3722.66,3783.28,-7.65,-0.20%,2502482020
10/04/2022,3726.46,3791.92,3726.46,3790.93,112.5,+3.06%,2915001983
10/03/2022,3609.78,3698.35,3604.93,3678.43,92.81,+2.59%,2796268885
09/30/2022,3633.48,3671.44,3584.13,3585.62,-54.85,-1.51%,3146085245
09/29/2022,3687.01,3687.01,3610.4,3640.47,-78.57,-2.11%,2601213630
09/28/2022,3651.94,3736.74,3640.61,3719.04,71.75,+1.97%,2637914627
09/27/2022,3686.44,3717.53,3623.29,3647.29,-7.75,-0.21%,2548804869
09/26/2022,3682.72,3715.67,3644.76,3655.04,-38.19,-1.03%,2634968922
09/23/2022,3727.14,3727.14,3647.47,3693.23,-64.76,-1.72%,2812566206
09/22/2022,3782.36,3790.9,3749.45,3757.99,-31.94,-0.84%,2450867075
09/21/2022,3871.4,3907.07,3789.49,3789.93,-66.,-1.71%,2487138441
09/20/2022,3875.23,3876.01,3827.54,3855.93,-43.96,-1.13%,2335994827
09/19/2022,3849.91,3900.45,3838.5,3899.89,26.56,+0.69%,2117736405
09/16/2022,3880.95,3880.95,3837.08,3873.33,-28.02,-0.72%,4363348031
09/15/2022,3932.41,3959.14,3888.28,3901.35,-44.66,-1.13%,2510229670
09/14/2022,3940.73,3961.94,3912.18,3946.01,13.32,+0.34%,2483571502
09/13/2022,4037.12,4037.12,3921.28,3932.69,-177.72,-4.32%,2642497109
09/12/2022,4083.67,4119.28,4083.67,4110.41,43.05,+1.06%,2147244637
09/09/2022,4022.94,4076.81,4022.94,4067.36,61.18,+1.53%,2097275308
09/08/2022,3959.94,4010.5,3944.81,4006.18,26.31,+0.66%,2290057541
09/07/2022,3909.43,3987.89,3906.03,3979.87,71.68,+1.83%,2209800080
09/06/2022,3930.89,3942.55,3886.75,3908.19,-16.07,-0.41%,2249694351
09/02/2022,3994.66,4018.43,3906.21,3924.26,-42.59,-1.07%,2083181521
09/01/2022,3936.73,3970.23,3903.65,3966.85,11.85,+0.30%,2303154412
08/31/2022,4000.67,4015.37,3954.53,3955,-31.16,-0.78%,2541475082
08/30/2022,4041.25,4044.98,3965.21,3986.16,-44.45,-1.10%,2080875524
08/29/2022,4034.58,4062.99,4017.42,4030.61,-27.05,-0.67%,1893833291
08/26/2022,4198.74,4203.04,4057.66,4057.66,-141.46,-3.37%,2113423504
08/25/2022,4153.26,4200.54,4147.59,4199.12,58.35,+1.41%,1847592571
08/24/2022,4126.55,4156.56,4119.97,4140.77,12.04,+0.29%,1737028484
08/23/2022,4133.09,4159.77,4124.03,4128.73,-9.26,-0.22%,1786029375
08/22/2022,4195.08,4195.08,4129.86,4137.99,-90.49,-2.14%,1976203704
08/19/2022,4266.31,4266.31,4218.7,4228.48,-55.26,-1.29%,2045645988
08/18/2022,4273.13,4292.53,4261.98,4283.74,9.7,+0.23%,1749457753
08/17/2022,4280.4,4302.18,4253.08,4274.04,-31.16,-0.72%,1862585916
08/16/2022,4290.46,4325.28,4277.77,4305.2,8.06,+0.19%,1912448980
08/15/2022,4269.37,4301.79,4256.9,4297.14,16.99,+0.40%,1777922685
08/12/2022,4225.02,4280.47,4219.78,4280.15,72.88,+1.73%,1839673374
08/11/2022,4227.4,4257.91,4201.41,4207.27,-2.97,-0.07%,2080835426
08/10/2022,4181.02,4211.03,4177.26,4210.24,87.77,+2.13%,2240786746
08/09/2022,4133.11,4137.3,4112.09,4122.47,-17.59,-0.42%,2048973837
08/08/2022,4155.93,4186.62,4128.97,4140.06,-5.13,-0.12%,2120439516
08/05/2022,4115.87,4151.58,4107.31,4145.19,-6.75,-0.16%,2027451379
08/04/2022,4154.85,4161.29,4135.42,4151.94,-3.23,-0.08%,2260188053
08/03/2022,4107.96,4167.66,4107.96,4155.17,63.98,+1.56%,2436476551
08/02/2022,4104.21,4140.47,4079.81,4091.19,-27.44,-0.67%,2262200687
08/01/2022,4112.38,4144.95,4096.02,4118.63,-11.66,-0.28%,2289872912
07/29/2022,4087.33,4140.15,4079.22,4130.29,57.86,+1.42%,2894154247
07/28/2022,4026.13,4078.95,3992.97,4072.43,48.82,+1.21%,2544390878
07/27/2022,3951.43,4039.56,3951.43,4023.61,102.56,+2.62%,2457907322
07/26/2022,3953.22,3953.22,3910.74,3921.05,-45.79,-1.15%,2136983264
07/25/2022,3965.72,3975.3,3943.46,3966.84,5.21,+0.13%,1945714778
07/22/2022,3998.43,4012.44,3938.86,3961.63,-37.32,-0.93%,2224926634
07/21/2022,3955.47,3999.29,3927.64,3998.95,39.05,+0.99%,2498029117
07/20/2022,3935.32,3974.13,3922.03,3959.9,23.21,+0.59%,2344933008
07/19/2022,3860.73,3939.81,3860.73,3936.69,105.84,+2.76%,2384285486
07/18/2022,3883.79,3902.44,3818.63,3830.85,-32.31,-0.84%,2194524922
07/15/2022,3818,3863.62,3817.18,3863.16,72.78,+1.92%,2328223130
07/14/2022,3763.99,3796.41,3721.56,3790.38,-11.4,-0.30%,2181635569
07/13/2022,3779.67,3829.44,3759.07,3801.78,-17.02,-0.45%,2058496093
07/12/2022,3851.95,3873.41,3802.36,3818.8,-35.63,-0.92%,2130143184
07/11/2022,3880.94,3880.94,3847.22,3854.43,-44.95,-1.15%,1825910221
07/08/2022,3888.26,3918.5,3869.34,3899.38,-3.24,-0.08%,1767934743
07/07/2022,3858.85,3910.63,3858.85,3902.62,57.54,+1.50%,2086719603
07/06/2022,3831.98,3870.91,3809.37,3845.08,13.69,+0.36%,2203972630
07/05/2022,3792.61,3832.19,3742.06,3831.39,6.06,+0.16%,2506060130
07/01/2022,3781,3829.82,3752.1,3825.33,39.95,+1.06%,2195445294
06/30/2022,3785.99,3818.99,3738.67,3785.38,-33.45,-0.88%,2683771620
06/29/2022,3825.09,3836.5,3799.02,3818.83,-2.72,-0.07%,2111065494
06/28/2022,3913,3945.86,3820.14,3821.55,-78.56,-2.01%,2252853743
06/27/2022,3920.76,3927.72,3889.66,3900.11,-11.63,-0.30%,2124362317
06/24/2022,3821.75,3913.65,3821.75,3911.74,116.01,+3.06%,3463802906
06/23/2022,3774.71,3802.58,3743.52,3795.73,35.84,+0.95%,2517500361
06/22/2022,3733.89,3801.79,3717.69,3759.89,-4.9,-0.13%,2486465259
06/21/2022,3715.31,3779.65,3715.31,3764.79,89.95,+2.45%,2678184797
06/17/2022,3665.9,3707.71,3636.87,3674.84,8.07,+0.22%,4735841123
06/16/2022,3728.18,3728.18,3639.77,3666.77,-123.22,-3.25%,3108178469
06/15/2022,3764.05,3837.56,3722.3,3789.99,54.51,+1.46%,2783030800
06/14/2022,3763.52,3778.18,3705.68,3735.48,-14.15,-0.38%,2655239403
06/13/2022,3838.15,3838.15,3734.3,3749.63,-151.23,-3.88%,3086104450
06/10/2022,3974.39,3974.39,3900.16,3900.86,-116.96,-2.91%,2517736739
06/09/2022,4101.65,4119.1,4017.17,4017.82,-97.95,-2.38%,2061086863
06/08/2022,4147.12,4160.14,4107.2,4115.77,-44.91,-1.08%,1888845332
06/07/2022,4096.47,4164.86,4080.19,4160.68,39.25,+0.95%,1964102076
06/06/2022,4134.72,4168.78,4109.18,4121.43,12.89,+0.31%,1919840018
06/03/2022,4137.57,4142.67,4098.67,4108.54,-68.28,-1.63%,1879610190
06/02/2022,4095.41,4177.51,4074.37,4176.82,75.59,+1.84%,2073390326
06/01/2022,4149.78,4166.54,4073.85,4101.23,-30.92,-0.75%,2171495669
05/31/2022,4151.09,4168.34,4104.88,4132.15,-26.09,-0.63%,3802655235
05/27/2022,4077.43,4158.49,4077.43,4158.24,100.4,+2.47%,2166465380
05/26/2022,3984.6,4075.14,3984.6,4057.84,79.11,+1.99%,2403570876
05/25/2022,3929.59,3999.33,3925.03,3978.73,37.25,+0.95%,2334088571
05/24/2022,3942.94,3955.68,3875.13,3941.48,-32.27,-0.81%,2436606104
05/23/2022,3919.42,3981.88,3909.04,3973.75,72.39,+1.86%,2388208957
05/20/2022,3927.76,3943.42,3810.32,3901.36,0.57,+0.01%,3002384989
05/19/2022,3899,3945.96,3876.58,3900.79,-22.89,-0.58%,2774295102
05/18/2022,4051.98,4051.98,3911.91,3923.68,-165.17,-4.04%,2712127310
05/17/2022,4052,4090.72,4033.93,4088.85,80.84,+2.02%,2458409815
05/16/2022,4013.02,4046.46,3983.99,4008.01,-15.88,-0.39%,2213704712
05/13/2022,3963.9,4038.88,3963.9,4023.89,93.81,+2.39%,2544978092
05/12/2022,3903.95,3964.8,3858.87,3930.08,-5.1,-0.13%,3139788075
05/11/2022,3990.08,4049.09,3928.82,3935.18,-65.87,-1.65%,2763949436
05/10/2022,4035.18,4068.82,3958.17,4001.05,9.81,+0.25%,2918622876
05/09/2022,4081.27,4081.27,3975.48,3991.24,-132.1,-3.20%,3073865158
05/06/2022,4128.17,4157.69,4067.91,4123.34,-23.53,-0.57%,2737830988
05/05/2022,4270.43,4270.43,4106.01,4146.87,-153.3,-3.56%,2869932437
05/04/2022,4181.18,4307.66,4148.91,4300.17,124.69,+2.99%,2872026663
05/03/2022,4159.78,4200.1,4147.08,4175.48,20.1,+0.48%,2494450424
05/02/2022,4130.61,4169.81,4062.51,4155.38,23.45,+0.57%,2744837614
04/29/2022,4253.75,4269.68,4124.28,4131.93,-155.57,-3.63%,2848565077
04/28/2022,4222.58,4308.45,4188.63,4287.5,103.54,+2.47%,2749225700
04/27/2022,4186.52,4240.71,4162.9,4183.96,8.76,+0.21%,2636232457
04/26/2022,4278.14,4278.14,4175.04,4175.2,-120.92,-2.81%,2637223814
04/25/2022,4255.34,4299.02,4200.82,4296.12,24.34,+0.57%,2839258641
04/22/2022,4385.83,4385.83,4267.62,4271.78,-121.88,-2.77%,2520690116
04/21/2022,4489.17,4512.94,4384.47,4393.66,-65.79,-1.48%,2637237706
04/20/2022,4472.26,4488.29,4448.76,4459.45,-2.76,-0.06%,2380185029
04/19/2022,4390.63,4471.03,4390.63,4462.21,70.52,+1.61%,2247364804
04/18/2022,4385.63,4410.31,4370.3,4391.69,-0.9,-0.02%,2050678211
04/14/2022,4449.12,4460.46,4390.77,4392.59,-54.,-1.21%,2470867311
04/13/2022,4394.3,4453.92,4392.7,4446.59,49.14,+1.12%,2169384807
04/12/2022,4437.59,4471,4381.34,4397.45,-15.08,-0.34%,2208449999
04/11/2022,4462.64,4464.35,4408.38,4412.53,-75.75,-1.69%,2403901042
04/08/2022,4494.15,4520.41,4474.6,4488.28,-11.93,-0.27%,2254633200
04/07/2022,4474.65,4521.16,4450.3,4500.21,19.06,+0.43%,2596329084
04/06/2022,4494.17,4503.94,4450.04,4481.15,-43.97,-0.97%,2720107863
04/05/2022,4572.45,4593.45,4514.17,4525.12,-57.52,-1.26%,2425248378
04/04/2022,4547.97,4583.5,4539.21,4582.64,36.78,+0.81%,2278755223
04/01/2022,4540.32,4548.7,4507.57,4545.86,15.45,+0.34%,2346497965
03/31/2022,4599.02,4603.07,4530.41,4530.41,-72.04,-1.57%,2646678377
03/30/2022,4624.2,4627.77,4581.32,4602.45,-29.15,-0.63%,2083192942
03/29/2022,4602.86,4637.3,4589.66,4631.6,56.08,+1.23%,2443956070
03/28/2022,4541.09,4575.65,4517.69,4575.52,32.46,+0.71%,2019462647
03/25/2022,4522.91,4546.03,4501.07,4543.06,22.9,+0.51%,2000935720
03/24/2022,4469.98,4520.58,4465.17,4520.16,63.92,+1.43%,2073153516
03/23/2022,4493.1,4501.07,4455.81,4456.24,-55.37,-1.23%,2184940313
03/22/2022,4469.1,4522,4469.1,4511.61,50.43,+1.13%,2340975844
03/21/2022,4462.4,4481.75,4424.3,4461.18,-1.94,-0.04%,2469825123
03/18/2022,4407.34,4465.4,4390.57,4463.12,51.45,+1.17%,4233761021
03/17/2022,4345.11,4412.67,4335.65,4411.67,53.81,+1.23%,2432766777
03/16/2022,4288.14,4358.9,4251.99,4357.86,95.41,+2.24%,2926597551
03/15/2022,4188.82,4271.05,4187.9,4262.45,89.34,+2.14%,2636945250
03/14/2022,4202.75,4247.57,4161.72,4173.11,-31.2,-0.74%,2717144322
03/11/2022,4279.5,4291.01,4200.49,4204.31,-55.21,-1.30%,2338436067
03/10/2022,4252.55,4268.28,4209.8,4259.52,-18.36,-0.43%,2581145823
03/09/2022,4223.1,4299.4,4223.1,4277.88,107.18,+2.57%,3021442270
03/08/2022,4202.66,4276.94,4157.87,4170.7,-30.39,-0.72%,3639337569
03/07/2022,4327.01,4327.01,4199.85,4201.09,-127.78,-2.95%,3513066861
03/04/2022,4342.12,4342.12,4284.98,4328.87,-34.62,-0.79%,2997073880
03/03/2022,4401.31,4416.78,4345.56,4363.49,-23.05,-0.53%,2619510815
03/02/2022,4322.56,4401.48,4322.56,4386.54,80.28,+1.86%,2867998095
03/01/2022,4363.14,4378.45,4279.54,4306.26,-67.68,-1.55%,3144859781
02/28/2022,4354.17,4388.84,4315.12,4373.94,-10.71,-0.24%,3219433340
02/25/2022,4298.38,4385.34,4286.83,4384.65,95.95,+2.24%,2707792618
02/24/2022,4155.77,4294.73,4114.65,4288.7,63.2,+1.50%,3565761089
02/23/2022,4324.93,4341.51,4221.51,4225.5,-79.26,-1.84%,2512417692
02/22/2022,4332.74,4362.12,4267.11,4304.76,-44.11,-1.01%,2749521278
02/18/2022,4384.57,4394.6,4327.22,4348.87,-31.39,-0.72%,2583639757
02/17/2022,4456.06,4456.06,4373.81,4380.26,-94.75,-2.12%,2324909984
02/16/2022,4455.75,4489.55,4429.68,4475.01,3.94,+0.09%,2334610255
02/15/2022,4429.28,4472.77,4429.28,4471.07,69.4,+1.58%,2322886082
02/14/2022,4412.61,4426.22,4364.84,4401.67,-16.97,-0.38%,2511711808
02/11/2022,4506.27,4526.33,4401.41,4418.64,-85.44,-1.90%,2874706879
02/10/2022,4553.24,4588.92,4484.31,4504.08,-83.1,-1.81%,2689893702
02/09/2022,4547,4590.03,4547,4587.18,65.64,+1.45%,2416698650
02/08/2022,4480.02,4531.32,4465.4,4521.54,37.67,+0.84%,2531697878
02/07/2022,4505.75,4521.86,4471.47,4483.87,-16.66,-0.37%,2363931782
02/04/2022,4482.79,4539.66,4451.5,4500.53,23.09,+0.52%,2640944042
